"1","286961","Rian","1090.96962","10","7","70.00000","1"
"600","3170713","era2point0","1141.91621","25","17","68.00000","1"
"601","3177794","Im2Xtreme","1052.60100","6","4","66.66667","1"
"602","3190071","DaBoiWooper","1012.57250","3","1","33.33333","1"
"603","2870440","Brxken","1000.00000","2","0","0.00000","1"
"604","3185578","DyngZ","1011.93317","3","1","33.33333","1"
"605","3194009","AlexKwa","1000.00000","6","0","0.00000","1"
"607","3198027","Toriathan","1033.53858","5","3","60.00000","1"
"608","63995","404Cray","1009.10684","3","1","33.33333","1"
"609","3197925","Novak","1000.00000","2","0","0.00000","1"
"610","1237975","Flow","1007.01044","6","2","33.33333","1"
"611","1934262","NC10","1000.00000","2","0","0.00000","1"
"614","3162147","ParadoxPrism","1000.00000","1","0","0.00000","1"
"615","3200268","Panda?","1000.00000","2","0","0.00000","1"
"616","3201049","Leaderkilla","1000.00000","2","0","0.00000","1"
"621","3143777","CaptainTechnicality","1241.47235","39","27","69.23077","1"
"622","3199877","SlinkChicken077","1025.42442","15","7","46.66667","1"
"623","3202425","bigbrein","1013.44771","2","1","50.00000","1"
"624","3201737","SpinyKingCrab","1000.00000","1","0","0.00000","1"
"625","1692905","Ozone","1000.00000","1","0","0.00000","1"
"626","1499380","DillonDaGoblin","1022.99064","4","2","50.00000","1"
"627","550678","Spikefire","1012.22943","2","1","50.00000","1"
"628","3195599","Lagmar","1000.00000","1","0","0.00000","1"
"629","3198105","SADIE","1000.00000","1","0","0.00000","1"
"630","1456943","Ninja blitz","1000.00000","1","0","0.00000","1"
"631","3202127","ELEGY_990","1018.74957","2","1","50.00000","1"
"632","3197968","Macbeth","1000.00000","1","0","0.00000","1"
"633","3201903","Neo","1000.00000","1","0","0.00000","1"
"634","3196745","kivi","1021.24177","28","11","39.28571","1"
"635","3197966","Mommy's Boy","1000.00000","3","0","0.00000","1"
"636","3195624","Emeraldym","1000.00000","4","0","0.00000","1"
"637","3200800","Cloud","1000.00000","1","0","0.00000","1"
"638","3193403","MilkManMatthew","1000.00000","1","0","0.00000","1"
"639","3196242","Loogy","1000.00000","1","0","0.00000","1"
"640","3202246","EvannMouton","1000.00000","1","0","0.00000","1"
"652","3191850","Sancho_tEm","1025.39391","6","2","33.33333","1"
"653","3199069","CorbinADtor","1010.33416","2","1","50.00000","1"
"654","1710901","The_Humbugg","1000.00000","6","0","0.00000","1"
"659","2799897","Falight","1013.21950","3","1","33.33333","1"
"660","3196789","TheMajesticJamie","1000.00000","2","0","0.00000","1"
"663","3214691","Lyth1k","1000.00000","2","0","0.00000","1"
"664","3211679","TheGrandGuardian","1009.37391","3","1","33.33333","1"
"665","2156107","Cibu","1000.00000","2","0","0.00000","1"
"670","3183120","roycebracket","1344.21292","128","88","68.75000","1"
"671","3215943","Radiance","1000.00000","3","1","33.33333","1"
"672","3210623","Xiro","1018.48400","6","2","33.33333","1"
"673","3213816","NOOBTRON7777","1014.80997","3","1","33.33333","1"
"674","3213837","Harg","1000.00000","2","0","0.00000","1"
"675","3215194","Emmalee","1000.00000","5","1","20.00000","1"
"676","2968002","Mistilac","1000.00000","1","0","0.00000","1"
"677","2147284","Leaky Sponge","1000.00000","1","0","0.00000","1"
"678","3191971","ayashi","1000.00000","1","0","0.00000","1"
"679","3210626","GntBoa","1018.63342","2","1","50.00000","1"
"680","3212774","Cibian","1016.13306","4","1","25.00000","1"
"681","1886374","Justreallyasian","1000.00000","1","0","0.00000","1"
"685","1667647","neonannihilator2","1000.00000","3","0","0.00000","1"
"686","1935833","Azrael","1000.00000","13","1","7.69231","1"
"687","3217659","Maximo59","1000.00000","4","0","0.00000","1"
"688","3216514","Turturu","1000.00000","2","0","0.00000","1"
"692","3219358","Tuerk","1017.97145","4","2","50.00000","1"
"693","3219339","enderam123","1000.00000","2","0","0.00000","1"
"694","1126580","Asukii","1000.00000","1","0","0.00000","1"
"699","3220852","Sads","1051.79775","5","3","60.00000","1"
"700","3222161","Darkstar","1049.53481","39","15","38.46154","1"
"701","3222165","Marselo","1000.00000","2","0","0.00000","1"
"702","3221186","VYELENT","1000.00000","2","0","0.00000","1"
"706","3224006","Holedar1234","1000.00000","2","0","0.00000","1"
"707","3224003","Silva","1000.00000","2","0","0.00000","1"
"709","3225512","Sidjfnfdjsis","1012.80884","2","1","50.00000","1"
"710","1666970","Synthia","1000.00000","1","0","0.00000","1"
"711","3223546","Soul","1000.00000","1","0","0.00000","1"
"712","3224677","Meeno","1000.00000","1","0","0.00000","1"
"713","322595","Swiftish","1000.00000","1","0","0.00000","1"
"716","3229252","snon","1014.18948","3","1","33.33333","1"
"717","3229267","MR-DR-HO","1000.00000","1","0","0.00000","1"
"719","3232120","Sp1cd","1016.23545","3","1","33.33333","1"
"720","3210010","PrincepsRex","1004.36154","3","1","33.33333","1"
"721","3229502","Shadow","1000.00000","2","0","0.00000","1"
"726","3236231","Brookewyrm","1000.00000","16","5","31.25000","1"
"727","3236184","Fua","1017.46450","2","1","50.00000","1"
"729","3160157","Tayto","1007.99345","6","3","50.00000","1"
"730","2198730","Troco","1000.00000","2","0","0.00000","1"
"731","3238969","morv","1000.00000","6","1","16.66667","1"
"736","3242380","Chimser","1036.32630","5","2","40.00000","1"
"737","3242665","SuperS0ul","1000.00000","2","0","0.00000","1"
"738","3216559","Sampsa","1000.00000","5","1","20.00000","1"
"739","2934776","Sawden","1000.00000","1","0","0.00000","1"
"743","3244736","Ayano#8229","1010.98048","3","1","33.33333","1"
"744","40616","Deauhhan","1014.50545","3","1","33.33333","1"
"745","3244063","EggHam","1000.00000","4","0","0.00000","1"
"746","3244722","Windyboiii","1018.99453","11","4","36.36364","1"
"747","3244504","Swgsz","1000.00000","2","0","0.00000","1"
"748","3244727","DenPok","1037.25521","17","6","35.29412","1"
"750","2537690","Zenopid","1102.85857","25","15","60.00000","1"
"751","3248988","big crazy","1000.00000","11","0","0.00000","1"
"752","3247711","Bmobi","1007.81069","6","2","33.33333","1"
"753","3249583","temodoki","1012.46595","3","1","33.33333","1"
"754","3249574","Kieon","1000.00000","2","0","0.00000","1"
"755","1263051","grungus","1000.00000","2","0","0.00000","1"
"756","3249524","FallenDrifter52","1000.00000","2","0","0.00000","1"
"757","3249561","GodOfBasic","1008.96618","10","4","40.00000","1"
"758","626673","Gail","1000.00000","1","0","0.00000","1"
"765","3251385","Reaxt","1009.64623","10","4","40.00000","1"
"766","3178010","Snickish","1000.00000","20","6","30.00000","1"
"767","3250195","Nerd","1036.73843","16","8","50.00000","1"
"768","3252702","Zyvics","1014.83085","7","3","42.85714","1"
"769","1511204","Lots of Lol","1000.00000","2","0","0.00000","1"
"770","2803529","CoconutRanger","1000.00000","2","0","0.00000","1"
"771","3240661","glue eater","1018.48377","2","1","50.00000","1"
"780","3255179","KnifeDagger","1000.00000","5","1","20.00000","1"
"781","629817","ThunderBear","1028.23627","7","4","57.14286","1"
"782","3191039","Chimser","1000.00000","8","3","37.50000","1"
"783","1999075","JeffoConDobleF","1014.66590","4","2","50.00000","1"
"784","3254952","bakedbread","1000.00000","2","0","0.00000","1"
"785","3251456","toady","1000.00000","1","0","0.00000","1"
"787","1681445","bingo","1019.13330","6","2","33.33333","1"
"790","2609283","KrowPan","1000.56656","3","1","33.33333","1"
"791","1543347","GelloMello","1000.00000","2","0","0.00000","1"
"792","3179895","SamuraiBeid","1016.94526","2","1","50.00000","1"
"793","1723761","Doppy","1000.00000","2","0","0.00000","1"
"794","3262554","drsooz#3292","1000.00000","2","0","0.00000","1"
"797","1533679","Thelastdance","1013.13561","4","2","50.00000","1"
"798","3255827","Angels510","1015.69422","4","2","50.00000","1"
"799","3263502","Malcolm Reynolds","1014.68500","3","1","33.33333","1"
"800","3263978","Poker7","1029.79683","20","10","50.00000","1"
"801","3266208","Usotomi","1000.00000","2","0","0.00000","1"
"802","3266203","ItsMaxo","1028.43125","6","2","33.33333","1"
"803","3180419","GROOCHY","1000.00000","2","0","0.00000","1"
"804","3263579","WrongKeyo360","1000.00000","3","1","33.33333","1"
"805","3266187","Xeon2474","1000.00000","2","0","0.00000","1"
"806","3161608","Bel","1024.00000","2","1","50.00000","1"
"807","1752354","GIDDYMADMAN (Sticky)","1000.00000","2","0","0.00000","1"
"808","3266242","DJCJ14","1000.00000","2","0","0.00000","1"
"809","2744325","BruvMatrix","1000.00000","1","0","0.00000","1"
"810","649351","Schylourzombie","1000.00000","2","0","0.00000","1"
"811","1724767","T-sizzle","1000.00000","1","0","0.00000","1"
"828","3267799","equinox!","1093.31248","37","19","51.35135","1"
"829","3265216","Kajdak","1001.54513","6","2","33.33333","1"
"830","3270031","WorstWizard","1000.00000","2","0","0.00000","1"
"831","1494666","bubbles","1000.00000","6","0","0.00000","1"
"832","3269950","AlanMcTshirt","1000.00000","2","0","0.00000","1"
"835","37591","Fromundaman","1105.14312","34","20","58.82353","1"
"836","67465","RyeBread","1000.00000","4","0","0.00000","1"
"837","3279706","Mikasi","1000.00000","10","0","0.00000","1"
"842","2041571","rznant","1077.87250","13","7","53.84615","1"
"843","1606419","MonkadS","1000.00000","3","1","33.33333","1"
"844","3276483","EveeKai","1000.00000","1","0","0.00000","1"
"849","3281924","2Tyred2Sleep","1000.00000","2","0","0.00000","1"
"850","3008823","BlueMew","1185.06931","67","40","59.70149","1"
"851","3172295","based registeel","1066.97607","6","4","66.66667","1"
"852","1066241","Bello","1040.98882","5","3","60.00000","1"
"853","3281898","twored","1020.81089","4","2","50.00000","1"
"854","1871415","Wisp","1031.50173","5","3","60.00000","1"
"855","3281996","ChaceTheyace","1082.56678","5","4","80.00000","1"
"856","3282902","Xeon","1056.79622","58","29","50.00000","1"
"857","3284658","NiceMice","1024.61205","4","2","50.00000","1"
"858","3283941","soup","1000.00000","6","2","33.33333","1"
"859","2995491","haipy","1000.04412","6","2","33.33333","1"
"860","2221851","Yoishicrusher","1000.00000","9","4","44.44444","1"
"861","3283923","Luco","1045.61529","12","6","50.00000","1"
"862","3283002","N1n3","1028.32433","5","3","60.00000","1"
"863","3281844","Yau","1000.00000","6","2","33.33333","1"
"864","3280796","thighhighcroc","1000.00000","10","4","40.00000","1"
"865","3283773","Junko","1038.67156","3","2","66.66667","1"
"866","3282227","Def Magica","1031.52583","5","3","60.00000","1"
"867","3282070","05mario","1324.59962","123","83","67.47967","1"
"868","3281834","Níquel","1035.87368","3","2","66.66667","1"
"869","3282011","MegaBastardo","1000.00000","3","1","33.33333","1"
"870","3283893","DARK_KONG","1013.83732","4","2","50.00000","1"
"871","1740798","McCoy","1000.00000","4","0","0.00000","1"
"872","1686897","Sharpy","1000.00000","4","1","25.00000","1"
"873","3282900","Bimblewort","1013.17140","3","1","33.33333","1"
"874","1898496","JahNee","1010.37891","3","1","33.33333","1"
"875","814535","Sparkle","1000.00000","3","1","33.33333","1"
"876","3282869","Jisp","1001.94205","8","2","25.00000","1"
"877","3283948","Crispy","1003.00419","3","1","33.33333","1"
"878","1749330","Quothe","1000.00000","5","1","20.00000","1"
"879","1722368","ScaryJade","1040.83252","15","7","46.66667","1"
"880","30706","JemZ","1007.87111","4","2","50.00000","1"
"881","3283920","Iki","1017.23624","7","3","42.85714","1"
"882","3289442","OTTOMAT1C","1000.00000","3","0","0.00000","1"
"883","3281883","Sansein","1015.39800","15","5","33.33333","1"
"884","626805","Rock Cobbler","1000.00000","2","0","0.00000","1"
"885","3281854","Alzek","1000.00000","2","0","0.00000","1"
"886","3281855","goose","1000.00000","1","0","0.00000","1"
"887","3282504","JM_","1000.00000","2","0","0.00000","1"
"888","3268478","SmortCaveman","1000.00000","13","1","7.69231","1"
"889","3281849","Lagomorph","1000.00000","2","0","0.00000","1"
"890","3281848","Peaks","1000.00000","2","0","0.00000","1"
"891","1928710","Verfego","1000.00000","15","2","13.33333","1"
"892","3284014","LoadingSir","1000.00000","1","0","0.00000","1"
"893","3282712","Exhibits","1000.00000","2","0","0.00000","1"
"894","2943441","Quaesan","1000.00000","2","0","0.00000","1"
"895","3282023","TurtleBoy","1000.00000","2","0","0.00000","1"
"896","3282258","GixxersCove","1000.00000","2","0","0.00000","1"
"897","3281856","theetyseagull#6948","1000.00000","4","0","0.00000","1"
"898","3281923","Clade","1000.00000","1","0","0.00000","1"
"899","3286365","Tefo","1000.00000","1","0","0.00000","1"
"913","1889162","CatgirlKazu","1019.26631","4","2","50.00000","1"
"914","3301285","Zimrak","1009.78199","3","1","33.33333","1"
"915","2358103","Oakey","1000.00000","2","0","0.00000","1"
"916","3296743","RedSmile","1014.21952","7","3","42.85714","1"
"917","3297274","RedVorona","1014.16549","3","1","33.33333","1"
"918","986287","Meepan","1000.00000","2","0","0.00000","1"
"919","1565296","Molamola79","1000.00000","2","0","0.00000","1"
"920","3299784","iSoar","1011.83530","2","1","50.00000","1"
"921","3300981","lax.dont.ask","1011.96481","2","1","50.00000","1"
"922","1723374","CrispyCthulhu","1000.00000","2","0","0.00000","1"
"923","3298656","ponychamp","1008.00474","3","1","33.33333","1"
"924","13708","GodofGrunts","1000.00000","2","0","0.00000","1"
"925","3303662","Greycakes","1000.00000","2","0","0.00000","1"
"926","3300994","CyberArk_Dragon","1000.00000","4","0","0.00000","1"
"927","3283989","dithyrambic","1000.00000","6","2","33.33333","1"
"928","3014634","Astyle","1000.00000","1","0","0.00000","1"
"929","3297675","Tree","1032.97513","4","2","50.00000","1"
"930","3302155","icetv","1000.00000","2","0","0.00000","1"
"931","1598650","RADU","1000.00000","1","0","0.00000","1"
"944","3305580","Sextillion Zettabots","1311.90475","141","96","68.08511","1"
"945","3308898","UnlimitedDucks","1012.82706","3","1","33.33333","1"
"947","3311625","Him","1016.48883","4","2","50.00000","1"
"948","3301989","Deadby","1000.00000","3","1","33.33333","1"
"949","3312215","pingwin","1003.56762","3","1","33.33333","1"
"950","3312103","SirBarnett","1000.00000","8","1","12.50000","1"
"951","1885226","Maus","1000.00000","36","9","25.00000","1"
"956","3323277","RaeRaq","1055.33963","13","7","53.84615","1"
"957","3323179","cjw2099","1000.00000","74","20","27.02703","1"
"958","254327","Gabe","1000.00000","1","0","0.00000","1"
"959","3324439","deathtoalltoast","1018.12667","4","2","50.00000","1"
"962","3304297","gasoline","1019.83667","4","2","50.00000","1"
"963","940246","Habaduba","1011.92119","2","1","50.00000","1"
"964","1052330","Sloud","1013.56807","3","1","33.33333","1"
"965","39606","M.M.Leo","1009.30634","3","1","33.33333","1"
"966","3328947","Aeonian","1000.00000","2","0","0.00000","1"
"967","3327572","ShowMaster","1000.00000","2","0","0.00000","1"
"968","1939822","RedwoodRogue","1000.00000","2","0","0.00000","1"
"969","3327384","Logunstiuos","1000.00000","2","0","0.00000","1"
"970","1086467","bkdyno","1000.00000","1","0","0.00000","1"
"971","3327392","Monke","1000.00000","2","0","0.00000","1"
"972","3281843","Torta","1000.00000","2","0","0.00000","1"
"977","3331491","drahyrt","1044.93549","12","5","41.66667","1"
"980","3334373","Ash'n Amber","1000.00000","2","0","0.00000","1"
"983","3337277","ZXavier","1072.42073","5","3","60.00000","1"
"984","1281237","Gyr0mat!c","1034.82435","4","2","50.00000","1"
"985","3328126","WhimsNum","1240.85276","92","57","61.95652","1"
"990","3359842","Shaggy","1049.70600","14","7","50.00000","1"
"991","324001","Weaver","1029.50395","4","2","50.00000","1"
"992","3359663","swurli","1002.16168","5","1","20.00000","1"
"993","1074861","sp0derr","1000.00000","1","0","0.00000","1"
"997","3356745","Tomiyoru","1000.00000","3","1","33.33333","1"
"998","3362757","Epsilon","1007.70500","3","1","33.33333","1"
"999","3363205","Seven_Sprockets","1000.00000","2","0","0.00000","1"
"1000","3362899","King of all behemoths","1000.00000","2","0","0.00000","1"
"1004","3110979","blagomey","1032.94090","4","2","50.00000","1"
"1005","3406120","Gameslayer989","1098.38454","49","25","51.02041","1"
"1006","3176642","SmallSlab","1000.00000","19","5","26.31579","1"
"1007","3399955","Ani","1022.58471","3","2","66.66667","1"
"1008","3399594","Rudi","1045.40722","11","6","54.54545","1"
"1009","3401717","Settemio","1006.62894","6","2","33.33333","1"
"1010","3398085","Snak","1000.00000","2","0","0.00000","1"
"1011","2539229","dahperson","1000.00000","2","0","0.00000","1"
"1012","1744110","GrayCapedHero","1000.00000","2","0","0.00000","1"
"1013","1072865","Loafus","1000.00000","2","0","0.00000","1"
"1014","3406046","Glaacier","1000.00000","1","0","0.00000","1"
"1019","3439123","Apu","1030.66707","8","4","50.00000","1"
"1020","2434136","Bogus","1065.43805","27","13","48.14815","1"
"1021","3439261","osuepo","1032.05659","24","12","50.00000","1"
"1022","3438936","Paranomaly","1012.69519","12","6","50.00000","1"
"1023","3435833","Mikoto","1003.77266","10","4","40.00000","1"
"1024","3435645","MeltingNT","1005.21055","6","2","33.33333","1"
"1025","3433110","Suffers Sadness","1152.96889","58","33","56.89655","1"
"1026","3435865","legit(!)","1169.61821","78","42","53.84615","1"
"1027","3412241","Bennettiscool9","1000.00000","5","0","0.00000","1"
"1028","3439448","Fundai","1011.87555","3","1","33.33333","1"
"1029","3004086","Uzi","1016.84412","2","1","50.00000","1"
"1030","3433704","Wavylion","1000.00000","2","0","0.00000","1"
"1031","1005673","glÜt","1000.00000","2","0","0.00000","1"
"1032","3439271","Bumpian","1114.90155","35","19","54.28571","1"
"1033","3432360","gampyre","1000.00000","2","0","0.00000","1"
"1034","1881743","Repron","1000.00000","1","0","0.00000","1"
"1035","3435042","Dram Hyena#3238","1000.00000","1","0","0.00000","1"
"1050","3460188","Twansgener :3","1051.04723","18","8","44.44444","1"
"1051","250341","Lemin","1019.09440","2","1","50.00000","1"
"1052","3458601","obsidian AN","1020.11489","7","3","42.85714","1"
"1053","3458029","sj_reaper","1000.02725","25","10","40.00000","1"
"1054","3459088","Xtremer$adiq","1031.61161","5","3","60.00000","1"
"1055","3462908","Tasc","1012.60207","2","1","50.00000","1"
"1056","1193981","Disaster","1010.97581","3","1","33.33333","1"
"1057","3457970","spid","1006.29398","12","5","41.66667","1"
"1058","3435418","Kolanappen1","1000.00000","9","1","11.11111","1"
"1059","3432378","Gabiberpol","1000.00000","2","0","0.00000","1"
"1060","1433987","Cabester","1000.00000","2","0","0.00000","1"
"1061","1544263","ghotiphoti","1015.77010","5","1","20.00000","1"
"1062","3457920","_Pugtato_","1000.00000","2","0","0.00000","1"
"1063","3458222","i_starving","1000.00000","4","0","0.00000","1"
"1064","3458215","OwO696","1024.00000","4","1","25.00000","1"
"1065","3432342","4u","1000.00000","2","0","0.00000","1"
"1066","3458237","Moffles","1000.00000","1","0","0.00000","1"
"1081","3387801","Outcast","1000.00000","2","0","0.00000","1"
"1082","3387243","fregg","1000.00000","2","0","0.00000","1"
"1083","3385822","hoteltoyota","1019.94261","4","2","50.00000","1"
"1084","3355008","Brooje","1000.00000","57","19","33.33333","1"
"1085","3376025","Ivan 22 77","1000.00000","2","0","0.00000","1"
"1086","3376024","hris","1000.00000","1","0","0.00000","1"
"1088","3433066","ScrodumHat","1146.10308","32","18","56.25000","1"
"1089","3470240","NeonFingers","1043.71641","41","21","51.21951","1"
"1090","3173050","Bowser","1028.61481","14","7","50.00000","1"
"1091","3298281","trigger7ff6","1053.40995","51","22","43.13725","1"
"1095","3339508","lisa","1333.05394","52","40","76.92308","1"
"1096","3478877","nill bye","1199.91061","65","40","61.53846","1"
"1097","3488663","spooky","1013.06402","3","1","33.33333","1"
"1098","3491183","Jarasonic","1000.00000","2","0","0.00000","1"
"1099","3487284","Late2Sleep","1000.00000","2","0","0.00000","1"
"1100","3490081","lilithpad","1004.29695","5","2","40.00000","1"
"1101","3483877","Correx","1000.00000","4","0","0.00000","1"
"1102","3467214","Tomski-","1000.00000","2","0","0.00000","1"
"1110","3493229","gaming","1048.87862","9","5","55.55556","1"
"1111","3211183","Æbigale","1014.60695","39","19","48.71795","1"
"1112","3484699","Axnon","1017.65444","3","1","33.33333","1"
"1113","3491911","#Person","1013.20172","3","1","33.33333","1"
"1114","2866880","Fluxx7856","1000.00000","2","0","0.00000","1"
"1115","1610057","Azazel","1000.00000","1","0","0.00000","1"
"1116","3484998","L-Ariz","1000.00000","1","0","0.00000","1"
"1117","3484771","Mr_zebra888","1000.00000","1","0","0.00000","1"
"1125","3502237","LevelGuardian007","1060.52581","21","11","52.38095","1"
"1126","3499697","smellylemon","1020.43003","7","3","42.85714","1"
"1127","1971286","Emma Kisst","1000.00000","5","0","0.00000","1"
"1132","3509235","Nomad","1042.11627","5","3","60.00000","1"
"1133","3511316","vinistriker22","1013.47200","4","2","50.00000","1"
"1134","3514916","Blons","1036.73105","10","5","50.00000","1"
"1135","3515369","theMax","1013.54358","3","1","33.33333","1"
"1136","2860934","Shibe.exe","1000.00000","16","2","12.50000","1"
"1137","3508180","petra.exe","1092.36144","20","10","50.00000","1"
"1138","3508130","a11ce","1000.00000","3","1","33.33333","1"
"1139","3508804","KaGra","1000.00000","3","1","33.33333","1"
"1140","3508856","Murfykiddo","1000.00000","3","1","33.33333","1"
"1141","3511819","Epoch","1000.00000","2","0","0.00000","1"
"1142","3509251","KatsuLK","1015.10518","5","1","20.00000","1"
"1143","3511599","loustars","1000.00000","6","0","0.00000","1"
"1144","3055195","TheDoginator","1000.00000","2","0","0.00000","1"
"1145","3508237","JamSol","1000.00000","1","0","0.00000","1"
"1147","1836952","Foolish","1003.05289","3","1","33.33333","1"
"1148","2423702","NesliK","1000.00000","2","0","0.00000","1"
"1149","3523581","ThyLocalCrusader","1000.00000","2","0","0.00000","1"
"1150","3524366","Yobo","1000.00000","2","0","0.00000","1"
"1154","3530261","allybee","1015.05429","3","1","33.33333","1"
"1155","3530290","Engie near","1000.00000","2","0","0.00000","1"
"1156","3531601","le russian cringe","1000.00000","2","0","0.00000","1"
"1161","3541482","hunter_","1441.72022","180","140","77.77778","1"
"1162","1447940","Penguin Proletariat","1021.70188","13","5","38.46154","1"
"1163","3510854","Goldie","1037.93266","21","9","42.85714","1"
"1164","3522581","FirTreeMan","1019.50711","5","1","20.00000","1"
"1165","3545790","Джейкоб","1000.00000","2","0","0.00000","1"
"1166","3545624","Nyaria1029","1000.00000","2","0","0.00000","1"
"1168","3554249","avrg21","1018.78172","3","1","33.33333","1"
"1169","3508670","Bingus","1000.00000","2","0","0.00000","1"
"1170","3554933","Cyndaquil3","1006.16017","7","3","42.85714","1"
"1171","3554760","Yeet my Feet","1000.00000","12","4","33.33333","1"
"1172","3189436","cat","1050.93584","84","41","48.80952","1"
"1173","3543757","Esperesso","1056.80062","44","22","50.00000","1"
"1174","3553711","pico","1083.57239","41","22","53.65854","1"
"1175","3508802","Giga20","1193.34087","80","50","62.50000","1"
"1183","3553300","masoki","1033.96658","38","17","44.73684","1"
"1184","3559296","Venace","1010.84871","3","1","33.33333","1"
"1185","3556407","Transgender Cowboy","1142.63177","72","39","54.16667","1"
"1186","3557366","gbriel46","1000.00000","1","0","0.00000","1"
"1187","2982212","Brain Dead","1000.00000","1","0","0.00000","1"
"1188","3501161","Snowerson","1000.00000","1","0","0.00000","1"
"1189","3554174","mattinator","1000.00000","1","0","0.00000","1"
"1198","3559653","_The_Kill_","1012.76028","3","1","33.33333","1"
"1199","2022439","krrkrkrkrkrkrkrrrr","1000.00000","2","0","0.00000","1"
"1200","3557312","Xovier","1000.00000","2","0","0.00000","1"
"1201","3556884","The Archvile From Doom 2","1014.47242","3","1","33.33333","1"
"1202","3562510","beeswick","1000.00000","2","0","0.00000","1"
"1203","3563355","pigeon","1000.00000","3","0","0.00000","1"
"1204","3563107","Velonian","1000.00000","1","0","0.00000","1"
"1213","3576604","AigisBuster","1063.35697","5","3","60.00000","1"
"1214","2628570","CV | ShunnedSage","1000.00000","4","0","0.00000","1"
"1215","3579890","Flaredesel","1000.00000","2","0","0.00000","1"
"1216","3579893","Memento","1000.00000","1","0","0.00000","1"
"1220","2828111","Ob_beta","1006.16750","5","1","20.00000","1"
"1221","3160823","Midway","1002.97894","4","1","25.00000","1"
"1224","3607402","deltasquared","1217.13906","65","40","61.53846","1"
"1225","3604170","SpudFellow","1027.20020","4","2","50.00000","1"
"1226","3574594","anyit","1005.75099","3","1","33.33333","1"
"1227","3607243","Junior","1000.00000","13","4","30.76923","1"
"1228","3602694","MrShifty","1000.00000","5","1","20.00000","1"
"1229","3602789","Caleb","1000.00000","5","1","20.00000","1"
"1230","3606821","JeLiJe","1000.00000","2","0","0.00000","1"
"1231","3607247","taisrage01","1000.00000","1","0","0.00000","1"
"1232","3581579","Spgettiboi","1000.00000","1","0","0.00000","1"
"1239","3618361","Summonthespawn","1133.76226","16","11","68.75000","1"
"1240","3618363","bbmkastan","1000.00000","2","0","0.00000","1"
"1241","3618369","Salvatore","1031.34460","4","2","50.00000","1"
"1242","3616546","aeriiser","1122.09751","85","41","48.23529","1"
"1243","3044493","Smog","1000.00000","2","0","0.00000","1"
"1244","3312075","EmmaTheGiant","1000.00000","2","0","0.00000","1"
"1245","51438","Sly","1000.00000","1","0","0.00000","1"
"1254","3631942","5ape","1000.00000","4","0","0.00000","1"
"1257","3651925","AxolotlGod","1113.68272","8","6","75.00000","1"
"1260","2366931","Giruemieh","1000.00000","2","0","0.00000","1"
